code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
300200,高盟新材,14.56,20.032976092333055,涨停,5.26,异常活跃,41.113,偏高,光刻胶;军工;高铁;OLED;核电;专精特新;芯片概念;新能源汽车;光伏概念;有机硅概念;比亚迪概念,基础化工-化学制品-聚氨酯,首板涨停,1,11,7,True,6171693100.0,小盘,366261158.0,31.141,异常,17.725, 09:50:21, 13:48:12,光刻胶+新能源胶+航空航天+聚氨酯龙头,4215400,61376224.0,3.1934787034576466,较弱,8,较差,15.65791589009291,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
301256,华融化学,17.32,20.027720027720033,涨停,1.569,正常,117.411,严重高估,光刻胶;净水概念;消毒剂;污水处理;化肥;西部大开发;芯片概念;专精特新;光伏概念;深股通;融资融券,基础化工-化学原料-无机盐,首板涨停,1,9,5,True,8313600000.0,小盘,151055874.0,6.833,温和,16.078, 09:37:21, 09:37:21,电子化学品+半导体客户+氢氧化钾,7262122,125779953.04,22.143121806955715,极强,0,极好,12.580770597626216,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
301363,美好医疗,41.56,20.011550678602365,涨停,8.004,异常活跃,85.166,过高,脑机接口;PEEK材料;CRO概念;减肥药;传感器;医疗器械概念;机器人概念;人民币贬值受益;消费电子概念;深股通;融资融券,医药生物-医疗器械-医疗设备,3天3板,3,9,1,True,15510317000.0,中盘,2647051.0,21.437,激烈,7.306, 09:25:00, 13:09:09,脑机接口+机器人+呼吸机+人工耳蜗,633171,26314586.76,0.7914445871479338,极弱,16,极差,11.49199,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
301079,邵阳液压,41.33,20.005807200929155,涨停,1.626,正常,1371.028,严重高估,商业航天;海工装备;核电;军工;抽水蓄能;水利;一带一路;专精特新;机器人概念;比亚迪概念;锂电池概念;股权转让(并购重组);融资融券,机械设备-工程机械-工程机械Ⅲ,首板涨停,1,12,6,True,2873476500.0,微盘,245823808.0,48.987,异常,24.187, 11:03:48, 11:10:45,拟收购新承航锐+商业航天+液压龙头,3485446,144053483.18,10.233833881412,较强,4,一般,15.728934523943982,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
300346,南大光电,55.19,20.00434877147205,涨停,3.893,活跃,95.113,过高,光刻胶;中芯国际概念;国家大基金持股;OLED;存储芯片;芯片概念;专精特新;华为概念;氟化工概念;长三角一体化;融资融券;深股通,电子-电子化学品-电子化学品Ⅲ,首板涨停,1,10,4,True,36235054000.0,大盘,871092960.0,29.923,激烈,13.177, 11:02:27, 14:56:33,光刻胶+存储芯片+收购股权,1148426,63381630.94,0.5845546485650893,极弱,8,较差,14.918057796317033,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
688710,益诺思,55.31,20.004339336081575,涨停,3.835,活跃,-395.467,亏损,CRO概念;细胞免疫治疗;创新药;智能医疗;央企国企改革;国企改革;沪股通;融资融券,医药生物-医疗服务-医疗研发外包,首板涨停,1,6,2,True,5016283100.0,小盘,23074685.0,6.58,温和,19.983, 10:09:02, 14:49:32,CRO+订单增长+产能释放+国资,27828,1539166.6800000002,0.4663126479848919,极弱,2,良好,11.3476,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
688662,富信科技,61.73,20.00388802488336,涨停,2.533,活跃,124.844,严重高估,共封装光学(CPO);芯片概念;5G;储能;融资融券,电子-其他电子-其他电子Ⅲ,首板涨停,1,4,3,True,5447055200.0,小盘,98431377.0,16.585,活跃,20.548, 13:01:43, 13:47:31,Micro TEC+CPO+半导体,672142,41491325.66,4.592902649257959,较弱,6,较差,13.6817,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
688125,安达智能,170.08,20.002822267692107,涨停,1.238,正常,-108.03,亏损,光刻胶;苹果概念;工业母机;机器视觉;新型工业化;宁德时代概念;汽车电子;消费电子概念;比亚迪概念;专精特新;一带一路;机器人概念;人形机器人;融资融券,机械设备-自动化设备-工控设备,首板涨停,1,13,4,True,13893790000.0,中盘,46570027.0,2.837,低迷,18.98, 14:03:19, 14:03:19,半导体设备+AI服务器+人形机器人,150424,25584113.92,6.4902413820627824,一般,0,极好,11.15964,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
688037,芯源微,190.79,20.00125794075098,涨停,1.895,正常,-2871.022,亏损,中芯国际概念;存储芯片;先进封装;光刻胶;芯片概念;华为海思概念股;专精特新;国企改革;沪股通;融资融券,电子-半导体-半导体设备,首板涨停,1,8,4,True,38468472000.0,大盘,161814393.0,5.309,温和,16.724, 10:33:12, 10:33:12,光刻胶+拟调入中证500+存储芯片+化学清洗+北京国资,363377,69328697.83,3.3948823160654245,较弱,0,极好,12.681729999999998,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
688548,广钢气体,18.12,20.000000000000007,涨停,3.662,活跃,89.385,过高,芯片概念;氢能源;专精特新;商业航天;数字孪生;华为概念;国企改革;粤港澳大湾区;沪股通;融资融券,电子-电子化学品-电子化学品Ⅲ,首板涨停,1,8,5,True,12524707100.0,中盘,70395986.0,8.686,温和,20.0, 13:05:14, 14:36:23,半导体气体+商业航天+广州国资,542479,9829719.48,0.9035106386292048,极弱,10,较差,12.660919999999997,E,97.0,7.0,71.10290933196026,"国企改革, 芯片概念, 一带一路, 人工智能, 专精特新",20260107,False
