code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
920680,广道退,1.32,29.411764705882355,涨停,1.789,正常,-2.143,亏损,,计算机-软件开发-垂直应用软件,首板涨停,1,0,0,False,61899214.0,微盘,,46.41,异常,38.235, 13:51:04, 14:24:16,退市整理期+大数据+无重组,1516315,2001535.8,6.967326443239619,一般,3,一般,9.725249999999999,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
300629,新劲刚,22.66,20.021186440677972,涨停,8.218,异常活跃,380.622,严重高估,军工信息化;碳纤维;军工;商业航天;大飞机;低空经济;卫星导航;无人机;新能源汽车;国产操作系统;芯片概念;军民融合;深股通;融资融券,国防军工-军工电子-军工电子Ⅲ,首板涨停,1,12,9,True,4913459300.0,小盘,206939743.0,24.252,激烈,21.504, 11:04:24, 11:04:24,卫星通信+低空经济+无人机反制+射频微波,4903554,111114533.64,9.324655721281228,一般,0,极好,15.933696285185611,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
300131,英唐智控,14.82,20.000000000000004,涨停,2.083,活跃,483.918,严重高估,共封装光学(CPO);存储芯片;汽车芯片;AI眼镜;第三代半导体;汽车电子;芯片概念;OLED;智能座舱;小米概念;传感器;数据中心;ERP概念;阿里巴巴概念;腾讯概念;智能家居;物联网;无人驾驶;车联网(车路协同);粤港澳大湾区;长安汽车概念;机器人概念;新能源汽车;智慧城市;深股通;融资融券,电子-其他电子-其他电子Ⅲ,首板涨停,1,24,4,True,15446405000.0,中盘,456263371.0,13.189,活跃,20.324, 13:28:09, 13:28:09,拟收购光隆集成+MEMS微振镜+车载显示芯片+分销,12765452,189183998.64,9.28616743214518,一般,0,极好,16.78581042332735,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
688456,有研粉材,64.14,19.999999999999996,涨停,5.675,异常活跃,96.523,过高,3D打印;商业航天;卫星导航;航空发动机;华为昇腾;军民融合;军工;PCB概念;机器人概念;芯片概念;先进封装;数据中心;光伏概念;金属镍;央企国企改革;BC电池;国企改革;融资融券,有色金属-金属新材料-其他金属新材料,首板涨停,1,17,9,True,6648752400.0,小盘,24887293.0,8.998,温和,19.963, 13:05:06, 14:53:44,商业航天+芯片散热+3D打印+央企,149139,9565775.46,1.5989550650302196,较弱,15,极差,13.629559999999998,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
300593,新雷能,30.24,19.999999999999996,涨停,1.517,正常,-136.928,亏损,芯片概念;5G;数据中心;商业航天;卫星导航;军工;储能;专精特新;军民融合;融资融券;深股通,电力设备-其他电源设备-其他电源设备Ⅲ,首板涨停,1,9,9,True,13615968000.0,中盘,310034387.0,14.043,活跃,19.603, 09:43:57, 09:52:54,商业航天+芯片+特种电源+数据中心,5322666,160957419.84,8.417693866095613,一般,3,一般,13.402206700769064,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
301005,超捷股份,112.44,19.999999999999993,涨停,1.292,正常,398.291,严重高估,商业航天;航空发动机;大飞机;卫星导航;军工;PEEK材料;无人机;飞行汽车(eVTOL);低空经济;换电概念;小米汽车;人形机器人;机器人概念;专精特新;新能源汽车;氢能源;华为汽车;比亚迪概念;汽车热管理;小米概念;特斯拉概念;家用电器;创投;智能物流;深股通;融资融券,汽车-汽车零部件-其他汽车零部件,首板涨停,1,24,9,True,14883884000.0,中盘,428021500.0,22.483,激烈,22.081, 10:18:33, 10:40:33,商业航天+火箭结构件+客户订单+人形机器人,1589649,178740133.56,5.3413221763980445,一般,2,良好,15.201307701210366,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
688323,瑞华泰,23.24,19.97934950955084,涨停,1.157,偏低,-50.023,亏损,商业航天;军工;柔性屏(折叠屏);专精特新;风电;华为概念;芯片概念;光伏概念;PCB概念;消费电子概念;储能;固态电池;卫星导航;融资融券,基础化工-塑料制品-膜材料,首板涨停,1,13,8,True,4183205200.0,小盘,25799775.0,13.161,活跃,21.012, 11:03:19, 11:16:40,商业航天+PI薄膜+半导体材料+国产替代,1677815,38992420.6,7.082548735672087,一般,1,良好,13.04867,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
300887,谱尼测试,9.32,19.94851994851996,涨停,3.474,活跃,-19.182,亏损,军工信息化;PM2.5;食品安全;土壤修复;房屋检测;三胎概念;核污染防治;京津冀一体化;碳中和;碳交易;商业航天;军工;低空经济;猴痘概念;幽门螺杆菌概念;辅助生殖;医疗器械概念;无人机;基因测序;CRO概念;肝炎概念;海工装备;脑机接口;机器人概念;储能;新能源汽车;5G;特斯拉概念;人形机器人;深股通;融资融券,社会服务-其他社会服务-专业服务,首板涨停,1,29,8,True,3375678100.0,小盘,138884629.0,16.013,活跃,19.82, 10:33:03, 10:33:03,商业航天+核污染防治+脑机接口+业绩改善,11880782,110728888.24,20.48418247612155,极强,0,极好,16.872746490562854,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
000802,北京文化,5.23,10.105263157894745,涨停,0.989,偏低,-9.197,亏损,文化传媒概念;IP经济(谷子经济);旅游概念,传媒-影视院线-影视院线Ⅲ,首板涨停,1,3,0,False,3741883300.0,小盘,84295064.0,8.512,温和,10.105, 11:05:18, 11:05:18,封神第三部+影视文旅+IP矩阵+演出经济,19188100,100353763.0,31.508622279369934,极强,0,极好,6.861015000000001,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
603879,永悦科技,6.0,10.091743119266052,涨停,0.945,偏低,-174.728,亏损,海峡两岸;农机;低空经济;无人机;机器人概念;摘帽,基础化工-塑料制品-合成树脂,首板涨停,1,6,4,True,2156066600.0,微盘,56340308.0,5.608,温和,10.275, 10:18:26, 10:18:26,无人机+不饱和树脂+司法拍卖,9444300,56665800.0,46.86606309091221,极强,0,极好,10.789609284627034,E,85.0,6.0,83.25854069663967,"商业航天, 新能源汽车, 军工, 国企改革, 芯片概念",20251224,False
