code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
920407,驰诚股份,34.71,30.000000000000004,涨停,1.075,偏低,115.174,严重高估,地下管网;人脸识别;物联网;污水处理;鸿蒙概念;专精特新;无人零售;融资融券;智慧城市;传感器,机械设备-通用设备-仪器仪表,首板涨停,1,9,1,True,1206550670.0,微盘,,23.981,激烈,36.554, 14:30:00, 14:30:00,传感器+三季报增长,2359346,81892899.66,28.303641661025363,极强,0,极好,10.748369999999998,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
920885,星辰科技,26.48,29.995090819833088,涨停,3.398,活跃,126.747,严重高估,卫星导航;国产航母;商业航天;新能源汽车;西部大开发;储能;风电;无人驾驶;融资融券;军民融合;军工;专精特新,机械设备-自动化设备-工控设备,首板涨停,1,11,5,True,2308981700.0,微盘,,38.744,异常,29.013, 11:08:30, 14:08:06,商业航天+火箭配套+三季报增长+军工伺服,512281,13565200.88,1.5163532763532763,较弱,6,较差,14.649999999999999,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
300640,德艺文创,8.86,20.05420054200541,涨停,1.296,正常,144.985,严重高估,福建自贸区;海峡两岸;IP经济(谷子经济);跨境电商;三胎概念;中俄贸易概念;智能家居;家用电器;宠物经济;人民币贬值受益;新能源汽车;储能;智能穿戴,轻工制造-家居用品-其他家居用品,首板涨停,1,13,5,True,1955837300.0,微盘,181396711.0,39.207,异常,16.125, 09:50:51, 09:50:51,文创出口+IP+福建自贸区+两岸融合,10615164,94050353.04,12.2648574869842,较强,0,极好,14.80232619335223,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
301017,漱玉平民,18.04,20.026613439787095,涨停,2.393,活跃,50.249,偏高,医药电商;医美概念;家庭医生;冷链物流;养老概念;海峡两岸;智能医疗;跨境电商;时空大数据;阿里巴巴概念;宠物经济;深股通;融资融券,医药生物-医药商业-药店,首板涨停,1,11,4,True,4390147700.0,小盘,90943648.0,20.041,激烈,18.23, 14:21:42, 14:21:42,医药商业+三季报扭亏+阿里巴巴概念+海峡两岸,4921756,88788478.24,10.09145687530575,较强,0,极好,15.45082,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
300710,万隆光电,30.88,20.01554605518849,涨停,0.192,极低,-223.701,亏损,拼多多概念;电子竞技;手机游戏;阿里巴巴概念;创投;物联网;光纤概念;WiFi 6;无人驾驶;5G;芯片概念;毫米波雷达;股权转让(并购重组),通信-通信设备-通信网络设备及器件,首板涨停,1,13,3,True,2303030800.0,微盘,42370911.2,4.957,温和,0.0, 09:25:00, 09:25:00,拟收购中控信息+广电设备+激光雷达,2792025,86217732.0,75.52616950225399,极强,0,极好,8.105362645992269,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
688246,嘉和美康,25.67,20.009350163627868,涨停,4.942,活跃,-15.261,亏损,DRG/DIP;ChatGPT概念;AI智能体;华为鲲鹏;阿里巴巴概念;数据要素;DeepSeek概念;人工智能;数字经济;智能医疗;华为概念;养老概念;数据中心;专精特新;融资融券,计算机-软件开发-垂直应用软件,首板涨停,1,14,4,True,3531822300.0,小盘,29814209.0,8.521,温和,20.991, 13:38:08, 13:38:08,AI医疗+电子病历+医疗信息化,1841039,47259471.13,15.702792103701396,较强,0,极好,14.224620000000002,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
301408,华人健康,21.84,20.000000000000004,涨停,1.785,正常,41.806,偏高,医药电商;流感;创新药;养老概念;合成生物;医疗器械概念;智能医疗;阿里巴巴概念;人工智能;深股通;融资融券,医药生物-医药商业-药店,首板涨停,1,9,4,True,3257901300.0,小盘,76187657.0,36.589,异常,11.758, 09:50:15, 09:51:12,医药零售+阿里巴巴概念+三季报增长,3621266,79088449.44,6.634764605821239,一般,1,良好,14.735999999999999,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
600280,中央商场,4.68,10.117647058823522,涨停,0.567,极低,-73.975,亏损,物业管理,商贸零售-零售-百货零售,3天2板,1,1,1,True,5280606800.0,小盘,290068472.0,11.337,活跃,10.824, 09:34:52, 09:36:13,百货零售+中华老字号+罗森便利店,13354400,62498592.0,10.439641620042512,较强,2,良好,7.932645590108046,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
600824,益民集团,4.9,10.1123595505618,涨停,2.718,活跃,201.593,严重高估,物业管理;旅游概念;三胎概念;养老概念;国企改革;互联网金融;黄金概念,商贸零售-零售-百货零售,首板涨停,1,7,3,True,5164732700.0,小盘,107492041.0,10.653,活跃,11.236, 10:17:06, 13:44:33,零售+淮海路物业+国企改革,6305400,30896460.0,5.615591519660609,一般,6,较差,12.936819876427222,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
002361,神剑股份,7.43,10.074074074074069,涨停,0.962,偏低,174.79,严重高估,污水处理;国企改革;军民融合;高铁;碳纤维;军工;商业航天;低空经济;卫星导航;无人机;高端装备;石墨烯;3D打印;深股通;股权转让(并购重组);融资融券,基础化工-塑料制品-合成树脂,首板涨停,1,14,4,True,6011783800.0,小盘,210683056.0,7.911,温和,11.704, 09:33:27, 09:33:27,商业航天+无人机+聚酯树脂+国企,9310900,69179987.0,14.545950715958728,较强,0,极好,12.10761914669795,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
000797,中国武夷,3.94,10.055865921787705,涨停,0.93,偏低,-31.436,亏损,福建自贸区;海峡两岸;物业管理;土地流转;跨境电商;装配式建筑;京津冀一体化;国企改革;一带一路;深股通,房地产-房地产-住宅开发,首板涨停,1,9,5,True,6188055500.0,小盘,107668698.0,9.79,温和,11.732, 13:45:09, 13:45:09,福建国资+房地产+国际工程,28179520,111027308.8,18.327255037073,较强,0,极好,11.646893875762558,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
002044,美年健康,6.02,10.05484460694698,涨停,4.387,活跃,340.781,严重高估,AIGC概念;AI智能体;区块链;数据要素;家庭医生;阿里巴巴概念;人工智能;牙科医疗;智能医疗;华为概念;基因测序;养老概念;阿尔茨海默概念;中国AI 50;2025三季报预增;深股通;融资融券,医药生物-医疗服务-医院,2天2板,2,15,3,True,23322850000.0,中盘,414977860.0,14.079,活跃,9.506, 10:14:27, 10:14:27,AI健管+家庭医生+体检龙头,39975100,240650102.0,7.32872715810125,一般,0,极好,15.968836068081236,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
000017,深中华A,8.32,10.052910052910063,涨停,1.018,偏低,139.008,严重高估,黄金概念;2025中报预增;粤港澳大湾区;两轮车;锂电池概念;智能穿戴,纺织服饰-服装家纺-饰品,首板涨停,1,6,0,False,3667638600.0,小盘,66415197.0,5.224,温和,10.979, 09:53:45, 09:53:45,自行车+珠宝黄金+锂电池材料贸易,11954127,99458336.64,51.91065348235189,极强,0,极好,6.622319220078757,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
002188,中天服务,6.79,10.048622366288495,涨停,4.455,活跃,74.162,过高,物业管理;共同富裕示范区;长三角一体化;养老概念,房地产-房地产-房地产服务,2天2板,2,4,2,True,1747494800.0,微盘,97907805.0,27.415,激烈,15.235, 10:26:45, 13:25:39,物业管理+环杭区域+科技赋能+多元业态,3522000,23914380.0,4.991747883907081,较弱,1,良好,13.739348111854135,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
002103,广博股份,9.86,10.04464285714284,涨停,2.858,活跃,31.544,偏高,IP经济(谷子经济);数字经济;腾讯概念;跨境电商;虚拟现实;创投;一带一路;深股通,轻工制造-家居用品-文娱用品,首板涨停,1,7,4,True,3749094300.0,小盘,146510785.0,5.754,温和,1.228, 09:30:00, 09:30:00,IP潮玩+谷子经济+卡牌毛绒+业绩预增,5686200,56065932.0,25.9903751235425,极强,0,极好,11.740775380779418,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
600838,上海九百,10.08,10.043668122270741,涨停,2.281,活跃,106.621,严重高估,物业管理;参股券商;国企改革;融资融券,商贸零售-零售-百货零售,首板涨停,1,3,2,True,4040890400.0,小盘,55255460.2,10.702,活跃,10.917, 10:07:25, 10:08:34,物业管理+零售+上海国资,5075247,51158489.76,11.829439485036302,较强,2,良好,11.819064999999998,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
000863,三湘印象,5.15,10.042735042735057,涨停,0.589,极低,618.502,严重高估,租售同权;旅游概念;IP经济(谷子经济);物业管理;光伏建筑一体化;文化传媒概念;长三角一体化;元宇宙;Web3.0;创投;数字经济;一带一路;虚拟现实;智能家居;人工智能;深股通;融资融券,房地产-房地产-住宅开发,首板涨停,1,15,6,True,5992619400.0,小盘,44377620.0,3.512,温和,8.974, 09:32:24, 09:32:24,IP经济+旅游演艺+绿色地产,10442744,53780131.6,25.55138627681973,极强,0,极好,9.669640000000001,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
002522,浙江众成,5.37,10.040983606557381,涨停,2.601,活跃,76.491,过高,PVDF概念;长三角一体化;共同富裕示范区;国企改革;专精特新;华为概念;传感器;5G;光纤概念;融资融券,基础化工-塑料制品-膜材料,首板涨停,1,9,4,True,4859956800.0,小盘,90641564.0,5.138,温和,9.836, 09:44:21, 09:44:21,成人用品+POF热收缩膜+常德国资入主,15019800,80656326.0,32.30173161092988,极强,0,极好,12.709859999999999,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
002355,兴民智通,6.25,10.03521126760564,涨停,3.396,活跃,-17.288,亏损,参股银行;数据要素;人工智能;粤港澳大湾区;时空大数据;鸿蒙概念;车联网(车路协同);低空经济;人脸识别;百度概念;算力租赁;长安汽车概念;无人驾驶;无人机;新能源汽车;EDR概念;东数西算(算力);比亚迪概念;汽车电子;智能座舱;5G;融资融券;网约车,汽车-汽车零部件-轮胎轮毂,首板涨停,1,22,3,True,3863541600.0,小盘,161131947.0,12.242,活跃,7.747, 09:46:33, 10:52:15,无人驾驶+车联网+钢制车轮,3707400,23171250.0,4.899037787168827,较弱,5,一般,14.532749227121709,E,71.0,8.0,68.13148883507989,"国企改革, 跨境电商, 西部大开发, 养老概念, 人工智能",20251218,False
