code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
300141,和顺电气,17.5,20.027434842249658,涨停,2.187,活跃,-178.133,亏损,智能电网;换电概念;高压快充;充电桩;光伏概念;商业航天;燃料电池;储能;氢能源;机器人概念,电力设备-电网设备-输变电设备,首板涨停,1,10,4,True,4457928300.0,小盘,80050645.0,24.43,激烈,26.68, 13:16:12, 13:16:12,电网设备+商业航天+储充一体+氢能,3509450,61415375.0,5.63935605751155,一般,0,极好,15.438600000000001,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
301515,港通医疗,25.48,20.018841262364578,涨停,2.447,活跃,-187.199,亏损,医疗器械概念;智能医疗;西部大开发;回购增持再贷款概念;专精特新;脑机接口;融资融券,医药生物-医疗器械-医疗设备,首板涨停,1,6,2,True,1670737600.0,微盘,42633145.0,18.8,活跃,21.291, 11:10:00, 11:10:00,脑机接口+医用气体+洁净系统,4112583,104788614.84,33.36209378465177,极强,0,极好,14.155835101031613,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
301079,邵阳液压,49.6,20.009678199854836,涨停,0.577,极低,1645.367,严重高估,商业航天;海工装备;核电;军工;抽水蓄能;水利;一带一路;专精特新;机器人概念;比亚迪概念;锂电池概念;股权转让(并购重组);融资融券,机械设备-工程机械-工程机械Ⅲ,2天2板,2,12,7,True,3448449900.0,小盘,182649957.0,19.75,活跃,6.049, 09:31:06, 09:31:06,拟收购新承航锐+商业航天+核电+液压龙头,2386750,118382800.0,17.382185668470758,较强,0,极好,11.898305698381503,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
300102,乾照光电,31.19,20.007695267410554,涨停,1.232,正常,244.787,严重高估,卫星导航;商业航天;MicroLED概念;军工;福建自贸区;人脸识别;MiniLED;海峡两岸;共封装光学(CPO);第三代半导体;芯片概念;汽车电子;消费电子概念;光伏概念;家用电器;智能家居;深股通,电子-光学光电子-LED,首板涨停,1,16,4,True,28580641000.0,中盘,727623060.0,24.832,激烈,22.586, 14:52:27, 14:52:27,商业航天+砷化镓电池+军工,8450501,263571126.19,3.7137158512211026,较弱,0,极好,14.964668648430575,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
688759,必贝特,49.68,20.000000000000004,涨停,1.962,正常,-156.029,亏损,科创次新股;减肥药;细胞免疫治疗;创新药;注册制次新股;新股与次新股;融资融券,医药生物-化学制药-化学制剂,2天2板,2,6,0,False,2308231200.0,微盘,18181673.0,30.24,异常,13.913, 09:33:09, 11:28:18,创新药+BEBT-908上市+小核酸平台,626342,31116670.56,4.4579029019549905,较弱,4,一般,10.7145,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
688552,航天南湖,45.0,20.0,涨停,3.154,活跃,303.638,严重高估,军民融合;军工信息化;军工;低空经济;专精特新;央企国企改革;国企改革;沪股通;融资融券,国防军工-军工电子-军工电子Ⅲ,首板涨停,1,7,4,True,3907239800.0,小盘,175583737.0,25.093,激烈,21.227, 13:12:54, 13:31:18,航天系+低空经济+军贸雷达,787616,35442720.0,3.6150436738525746,较弱,2,良好,14.83136324421882,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
300065,海兰信,22.5,20.0,涨停,4.336,活跃,305.863,严重高估,国产航母;海工装备;军工信息化;商业航天;军工;高端装备;传感器;机器人概念;东数西算(算力);风电;数据中心;算力租赁;专精特新;云计算;人工智能;DeepSeek概念;数据要素;腾讯概念;京津冀一体化;阿里巴巴概念;深股通;融资融券;股权转让(并购重组),国防军工-军工装备-航海装备,首板涨停,1,21,9,True,14780140000.0,中盘,886914160.0,25.697,激烈,19.893, 13:34:21, 13:34:21,商业航天+UDC算力+重大资产重组,10375143,233440717.5,6.146458338072706,一般,0,极好,17.32824239135873,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
688066,航天宏图,38.11,19.99370277078085,涨停,1.96,正常,-20.377,亏损,商业航天;卫星导航;军工信息化;时空大数据;空间计算;军工;低空经济;华为昇腾;无人机;智慧城市;数据要素;数字孪生;云计算;水利;人工智能;AI智能体;MR(混合现实);DeepSeek概念;雄安新区;钙钛矿电池;华为概念;碳中和;沪股通;融资融券,国防军工-军工装备-航天装备,首板涨停,1,22,6,True,9957295900.0,小盘,293335720.0,22.673,激烈,21.757, 13:49:04, 14:15:52,商业航天+雷达遥感卫星+卫星出海,1222968,46607310.48,2.064420692613203,较弱,6,较差,15.916703695591359,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
301368,丰立智能,73.46,19.99346618752041,涨停,3.804,活跃,6375.886,严重高估,减速器;人形机器人;机器人概念;智能座舱;飞行汽车(eVTOL);新能源汽车;低空经济;农机;专精特新;深股通;融资融券,机械设备-通用设备-金属制品,首板涨停,1,9,4,True,4710361000.0,小盘,216621910.0,29.895,激烈,19.52, 14:29:57, 14:29:57,人形机器人+谐波减速器+定增扩产,2269400,166710124.0,11.839054795406694,较强,0,极好,15.681051873037045,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
300753,爱朋医疗,42.62,19.98873873873872,涨停,2.798,活跃,-350.841,亏损,脑机接口;血氧仪;医疗器械概念;医美概念;专精特新;机器人概念;人工智能;医药电商;流感;三胎概念,医药生物-医疗器械-医疗设备,4天3板,1,10,3,True,3746543500.0,小盘,237288700.0,53.644,异常,18.497, 10:21:45, 14:51:30,脑机接口+ADHD系统+疼痛管理,147009,6265523.58,0.31175092905632157,极弱,2,良好,15.399151279560575,E,111.0,6.0,84.41877929010559,"商业航天, 国企改革, 军工, 人工智能, 机器人概念",20260108,False
