code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,首次涨停时间,最终涨停时间,最终涨停时间,涨停封单量,涨停封单额,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
603829,洛凯股份,25.94,10.008481764,涨停,1.570818,正常,56.1623,偏高,储能;智能电网;光伏概念,电力设备-电网设备-输变电设备,5天3板,3,0,False,4736030200.0,小盘,53347282.3,8.343604,温和,10.866299, 09:32:49, 11:16:58, 09:32:49, 11:24:06,727830,18879910.2,0,极好,8.028220755,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
001216,华瓷股份,22.44,10,涨停,3.974945,活跃,18.7284,合理,NFT概念;跨境电商;牙科医疗;参股银行;华为概念;人民币贬值受益;柔性直流输电;特高压;智能穿戴;消费电子概念,轻工制造-家居用品-其他家居用品,6天5板,10,0,False,5520777400.0,小盘,166647085.0,9.94401,温和,11.384976, 09:58:00, 09:43:08, 09:59:45, 09:43:08,22914126,514192987.44,3,一般,10.301271263089731,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
600592,龙溪股份,25.2,9.995635094,涨停,5.424756,异常活跃,61.0583,过高,人形机器人;新能源汽车;军工;军民融合;大飞机;商业航天;海峡两岸;国企改革;参股券商;融资融券;沪股通,机械设备-通用设备-金属制品,首板涨停,9,2,True,10068750000.0,中盘,534265794.0,12.801563,活跃,9.69529, 10:27:16, 10:59:54, 13:53:01, 14:51:14,3004900,75723480.0,1,良好,12.728255110000001,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
000798,中水渔业,15.09,9.985422741,涨停,1.003283,偏低,52.9695,偏高,预制菜;参股保险;国企改革;央企国企改革;人工智能;中字头股票,农林牧渔-养殖业-海洋捕捞,6天6板,6,3,True,5520468400.0,小盘,-92263578.0,3.127748,温和,0.0, 09:31:03, 09:30:00, 14:50:57, 09:30:00,2073300,31286097.0,4,一般,7.495491309999999,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
002474,榕基软件,12.45,9.982332155,涨停,1.894354,正常,-121.8525,亏损,Web3.0;云办公;华为鲲鹏;智慧政务;在线教育;军工信息化;数据安全;信创;网络安全;区块链;数据要素;鸿蒙概念;数字经济;安防;智慧城市;福建自贸区;海峡两岸;人工智能;核污染防治;虚拟现实;华为概念;物联网;电力物联网;物业管理;智能电网;融资融券,计算机-IT服务-IT服务Ⅲ,5天5板,25,2,True,6608036000.0,小盘,266569590.0,15.840381,活跃,9.443725, 09:32:45, 10:48:32, 09:58:42, 10:48:32,11038261,137426349.45,8,较差,14.330152345100595,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
600756,浪潮软件,24.02,6.755555556,涨停,0.959839,偏低,-24.4633,亏损,DRG/DIP;在线教育;财税数字化;智慧政务;AIGC概念;国资云;AI智能体;信创;云计算;数字孪生;DeepSeek概念;人工智能;工业互联网;同花顺新质50;国企改革;沪股通;融资融券;回购增持再贷款概念,计算机-IT服务-IT服务Ⅲ,5天3板,15,2,True,7784852000.0,小盘,57924530.0,10.589839,活跃,10.111731, 13:42:03, 09:38:53, 14:38:03, 09:38:53,,,6,较差,9.753368705,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
000566,海南海药,8.38,5.808080808,涨停,4.209218,活跃,-29.9167,亏损,海南自贸区;民营医院;肝炎概念;流感;仿制药一致性评价;猴痘概念;创新药;创投;医疗器械概念;参股银行;医美概念;国企改革;央企国企改革;深股通;融资融券,医药生物-化学制药-化学制剂,6天3板,13,2,True,9770197900.0,小盘,81201870.0,22.029232,激烈,7.533234, 09:30:48, 09:43:53, 11:27:36, 11:27:37,,,9,较差,12.712747089056911,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
002205,国统股份,16.8,-2.43902439,涨停,1.107846,偏低,-106.3969,亏损,地下管网;新型城镇化;装配式建筑;水利;PPP概念;污水处理;雄安新区;高铁;新疆振兴;国企改革;西部大开发;央企国企改革;风电,建筑材料-建筑材料-水泥,2天1板,13,2,True,3122166200.0,小盘,-38312196.0,8.794449,温和,8.081471, 09:38:06, 09:43:53, 09:38:06, 09:43:53,,,1,良好,10.037616155,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
000663,永安林业,9.28,-5.306122449,涨停,1.357049,正常,-114.9284,亏损,土地流转;海峡两岸;天然气;乡村振兴;碳中和;国企改革;碳交易;央企国企改革;绿色电力,农林牧渔-种植业与林业-林业,5天3板,9,3,True,2842475100.0,微盘,-24272397.0,12.149489,活跃,11.85819, 09:32:18, 14:41:48, 09:56:03, 14:41:48,,,10,较差,11.85852158,D,33.0,99.0,12.509657201235427,"国企改革, 央企国企改革, 海峡两岸, 人工智能",20251117,False
