code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
300269,联建光电,7.19,20.033388982,涨停,1.753,正常,162.388,严重高估,智慧城市;小红书概念;元宇宙;体育产业;MR(混合现实);柔性屏(折叠屏);MicroLED概念;军工;华为概念;MiniLED;人民币贬值受益,电子-光学光电子-LED,首板涨停,1,11,3,True,3779636300.0,小盘,181037090.0,28.345,激烈,18.865, 09:36:24, 09:57:45,MicroLED+裸眼3D+扭亏,7379555,53059000.45,4.952663972425018,较弱,1,良好,15.085590635478725,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
301148,嘉戎技术,47.57,20.005045409,涨停,8.505,异常活跃,70.088,过高,核污染防治;污水处理;新型城镇化;福建自贸区;专精特新;核电;融资融券,环保-环境治理-水务及水治理,2天2板,2,6,1,True,2800592400.0,微盘,-6768400.0,18.072,活跃,11.604, 09:25:00, 10:00:54,拟收购杭州蓝然+膜分离技术+盐湖提锂,812895,38669415.15,7.640327379092179,一般,1,良好,12.36194,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
301191,菲菱科思,112.2,20,涨停,6.058,异常活跃,124.955,严重高估,F5G概念;WiFi 6;5G;6G概念;汽车电子;芯片概念;智能座舱;数据中心;小米概念;网络安全;华为概念;车联网(车路协同);信创;安防;创投;深股通;融资融券,通信-通信设备-通信终端及配件,首板涨停,1,15,4,True,5856658600.0,小盘,183169340.0,20.096,激烈,21.209, 14:29:30, 14:31:21,OCS交换机+WiFi7+回购+海外突破,696200,78113640.0,6.637094954406438,一般,1,良好,15.883185248762128,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
301136,招标股份,19.92,20,涨停,0.877,偏低,572.425,严重高估,海峡两岸;福建自贸区;房屋检测;地下管网;时空大数据;数字乡村;水利;智慧政务;新型城镇化;土壤修复;数据要素;乡村振兴;数字孪生;数字经济;智慧城市;商业航天;卫星导航;碳中和;车联网(车路协同);人工智能;污水处理;海工装备;低空经济;国企改革;无人机;物联网;虚拟现实;数据中心;融资融券,建筑装饰-建筑装饰-工程咨询服务,首板涨停,1,28,11,True,5482080000.0,小盘,202311936.0,16.802,活跃,24.639, 10:24:27, 10:24:27,商业航天+智慧海洋+福建国资+海峡两岸,2836846,56509972.32,6.134907207356718,一般,0,极好,14.551824243927054,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
600340,华夏幸福,2.6,10.169491525,涨停,0.93,偏低,-0.777,亏损,特色小镇;京津冀一体化;雄安新区;新型城镇化;PPP概念;智慧城市;人工智能;DeepSeek概念;机器人概念;低空经济;沪股通;融资融券;股权转让(并购重组),房地产-房地产-产业地产,首板涨停,1,11,3,True,10122723200.0,中盘,253216146.0,10.882,活跃,10.17, 10:21:22, 10:21:22,预重整受理+产业新城+债务重组+机器人概念,34322536,89238593.6,8.101452392683118,一般,0,极好,11.951124726390663,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
600033,福建高速,4.25,10.103626943,涨停,1.43,正常,10.647,合理,海峡两岸;福建自贸区;参股银行;国企改革;回购增持再贷款概念;融资融券;沪股通,交通运输-公路铁路运输-高速公路,首板涨停,1,5,4,True,11663700000.0,中盘,173145531.0,5.995,温和,10.881, 13:35:23, 13:35:23,高速公路+海峡两岸+国企改革+三季报增长,20733785,88118586.25,12.601670779827238,较强,0,极好,11.745416981693431,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
601500,通用股份,4.69,10.093896714,涨停,8.4,异常活跃,50.767,偏高,国企改革;一带一路;人民币贬值受益;工业互联网;新能源汽车;股权转让(并购重组);融资融券;沪股通,汽车-汽车零部件-轮胎轮毂,首板涨停,1,6,3,True,7424273400.0,小盘,162511102.8,6.979,温和,10.329, 13:46:16, 13:46:16,轮胎+AI应用+外销+国企改革,12551004,58864208.76,11.361045894419755,较强,0,极好,13.041650197170238,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
000703,恒逸石化,8.21,10.053619303,涨停,5.727,异常活跃,95.994,过高,可降解塑料;参股银行;西部大开发;回购增持再贷款概念;一带一路;互联网金融;融资融券;深股通;阿里巴巴概念,石油石化-石油加工贸易-石油加工,首板涨停,1,7,2,True,29421099000.0,中盘,33240475.0,3.544,温和,3.619, 09:31:00, 14:56:54,控股股东增持+化纤+可降解纤维+钦州项目,1250416,10265915.36,0.9844913651945169,极弱,47,极差,9.132054999999998,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
002702,海欣食品,8.76,10.050251256,涨停,1.277,正常,-129.545,亏损,人造肉;预制菜;海峡两岸;福建自贸区,食品饮料-食品加工制造-预加工食品,5天5板,5,4,2,True,4018595300.0,小盘,-150132496.0,32.095,异常,14.322, 09:30:24, 10:05:27,海峡两岸+山姆渠道+火锅丸滑+常温新品,9129564,79974980.64,6.2007782925718535,一般,1,良好,12.173250000000001,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
000530,冰山冷热,7.45,10.044313146,涨停,5.76,异常活跃,52.18,偏高,冰雪产业;碳中和;中俄贸易概念;体育产业;核电;统一大市场;冷链物流;海工装备;氢能源;空气能热泵;数字经济;储能;军工;独角兽概念;数据中心;比亚迪概念;汽车热管理;融资融券,机械设备-通用设备-制冷空调设备,2天2板,2,17,4,True,4470308900.0,小盘,269157191.0,26.677,激烈,10.044, 10:24:30, 11:02:45,冰雪经济+冷热设备+储能热管理+军工,5405540,40271273.0,3.3769167163730804,较弱,2,良好,16.24552336584308,E,54.0,7.0,53.68811504222537,"国企改革, 海峡两岸, 一带一路, 华为概念, 福建自贸区",20251202,False
