code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
920270,天铭科技,25.68,29.95951417004047,涨停,6.815778,异常活跃,57.5612,偏高,融资融券;特斯拉概念;机器人概念;军工;人民币贬值受益;专精特新,汽车-汽车零部件-车身附件及饰件,2天2板,2,5,3,True,2083375180.56,微盘,,21.341314,激烈,22.621457, 14:31:23, 14:31:23,机器人驱动关节+越野改装+外销占比高,1338573,34374554.64,7.7312271812004365,一般,0,极好,15.076826279999999,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
300516,久之洋,80.7,20.000000000000004,涨停,1.217926,正常,500.9873,严重高估,中船系;军工信息化;军民融合;卫星导航;商业航天;量子科技;无人驾驶;军工;数字经济;低空经济;无人机;央企国企改革;海工装备;国企改革;传感器;专精特新;光纤概念;芯片概念;深股通,电子-其他电子-其他电子Ⅲ,首板涨停,1,18,11,True,14526000000.0,中盘,305100041.0,14.27452,活跃,19.613382, 13:30:19, 13:30:19,商业航天+星体跟踪器+央企+红外激光,1721480,138923436.0,6.699894221004582,一般,0,极好,14.149748508985134,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
300058,蓝色光标,11.52,20.0,涨停,2.259231,活跃,158.5204,严重高估,小红书概念;快手概念;智谱AI;Web3.0;ChatGPT概念;AIGC概念;短剧游戏;虚拟数字人;抖音概念(字节概念);在线教育;NFT概念;AI智能体;文化传媒概念;阿里巴巴概念;百度概念;元宇宙;腾讯概念;职业教育;网红经济;人工智能;DeepSeek概念;虚拟现实;华为概念;跨境电商;创投;深股通;融资融券,传媒-文化传媒-广告营销,首板涨停,1,25,5,True,40089942812.16,大盘,2761993090.0,29.542665,激烈,19.166666, 11:12:34, 11:12:34,港股上市+AI智能体+出海营销,27854236,320880798.71999997,2.7093095050475657,较弱,0,极好,17.430666914128846,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
301380,挖金客,37.8,19.999999999999993,涨停,14.38386,异常活跃,107.5847,严重高估,腾讯概念;数字经济;百度概念;互联网金融;人工智能;抖音概念(字节概念);阿里巴巴概念;智慧政务;移动支付;文化传媒概念;网络安全;数据安全;ChatGPT概念;小红书概念;华为概念;5G;融资融券,通信-通信服务-通信应用增值服务,首板涨停,1,16,3,True,3051919609.2,小盘,132802579.0,14.94172,活跃,19.682539, 11:30:00, 13:02:19,AI应用+移动信息化+实控人转让5%,845785,31970672.999999996,7.0109695684704025,一般,1,良好,15.679353070286773,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
301153,中科江南,24.72,19.99999999999999,涨停,8.976699,异常活跃,-101.8203,亏损,财税数字化;数字货币;电子身份证;数据要素;信创;蚂蚁集团概念;区块链;移动支付;AI智能体;智慧政务;鸿蒙概念;互联网金融;DeepSeek概念;数字经济;腾讯概念;人工智能;阿里巴巴概念;智慧城市;华为概念;国企改革;深股通;融资融券,计算机-软件开发-垂直应用软件,首板涨停,1,20,6,True,8138565797.76,小盘,215034644.0,9.752788,温和,20.242718, 13:24:34, 13:57:34,AI应用+智慧医保+广州国资,1024200,25318224.0,3.189749151549149,较弱,5,一般,14.34053238735448,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
301066,万事利,19.69,19.987812309567342,涨停,2.453306,活跃,172.7082,严重高估,NFT概念;跨境电商;AIGC概念;共同富裕示范区;AI智能体;数字经济;人工智能;创投;融资融券,纺织服饰-纺织制造-其他纺织,首板涨停,1,8,4,True,3717209000.67,小盘,114341963.0,13.647508,活跃,19.68312, 10:21:15, 10:21:15,春晚联名+AI智能体+丝绸文创,8591612,169168840.28,33.34648053377271,极强,0,极好,14.76735348444356,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
002177,御银股份,9.41,10.058479532163735,涨停,4.213502,活跃,459.5038,严重高估,物业管理;互联网金融;创投;人脸识别;粤港澳大湾区;国产操作系统;深股通;融资融券,商贸零售-零售-商业物业经营,3天3板,3,6,1,True,6350987441.83,小盘,156445380.0,56.987915,异常,12.280701, 13:24:04, 13:24:04,数字货币+产业园+广州,10606211,99804445.51,2.757565651792457,较弱,0,极好,13.050466341401012,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
002208,合肥城建,12.38,10.044444444444451,涨停,0.580733,极低,-190.0072,亏损,租售同权;新型城镇化;物业管理;国企改革;长三角一体化;创投;养老概念;独角兽概念;深股通,房地产-房地产-住宅开发,首板涨停,1,8,2,True,9942184661.54,小盘,159255625.0,3.106976,温和,0.0, 09:30:00, 09:30:00,长鑫科技+合肥国资+房地产,18726477,231833785.26000002,75.0510777987646,极强,0,极好,6.677483097233775,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
002347,泰尔股份,12.38,10.044444444444451,涨停,0.359303,极低,-87.2818,亏损,商业航天;军工;高端装备;新型工业化;核电;机器人概念;工业互联网;机器视觉;专精特新;新能源汽车;数字经济;人工智能;超级电容;创投;锂电池概念;动力电池回收;参股银行,机械设备-通用设备-金属制品,5天5板,5,17,8,True,6108080314.38,小盘,162168734.0,8.218032,温和,4.0, 09:30:30, 09:30:30,商业航天+机器人+冶金龙头,11157900,138134802.0,27.518865007067095,极强,0,极好,10.180976144264436,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
603608,天创时尚,10.3,10.042735042735057,涨停,0.231059,极低,-620.4494,亏损,C2M概念;网红经济;跨境电商;粤港澳大湾区;AIGC概念;抖音概念(字节概念);股权转让(并购重组);摘帽,纺织服饰-服装家纺-鞋帽及其他,2天2板,2,8,0,False,4323074944.2,小盘,-2730736.0,2.584339,低迷,0.0, 09:30:00, 09:30:00,控制权变更+女鞋多品牌+直播电商,8612715,88710964.5,79.40265799812572,极强,0,极好,3.28843733,E,62.0,12.0,60.24908532993696,"国企改革, 商业航天, 人工智能, 军工, 卫星导航",20260101,False
