code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
300189,神农种业,6.88,20.069808028,涨停,2.43,活跃,934.349,严重高估,海南自贸区;转基因;玉米;粮食概念;土地流转;农业种植;生态农业;乡村振兴;俄乌冲突概念;合成生物;融资融券,农林牧渔-种植业与林业-种子生产,首板涨停,1,10,2,True,6097331700.0,小盘,470213220.0,51.333,异常,20.07, 13:08:36, 13:44:27,海南自贸港+扭亏为盈+油菜种子+水产种业,7706673,53021910.24,1.69401349531225,较弱,6,较差,13.984307380271678,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
688682,霍莱沃,51.46,20.009328358,涨停,2.267,活跃,558.308,严重高估,军工信息化;卫星导航;商业航天;人工智能;军工;低空经济;毫米波雷达;5G;融资融券,国防军工-军工电子-军工电子Ⅲ,首板涨停,1,8,3,True,5240629500.0,小盘,63069379.0,10.62,活跃,15.065, 09:48:47, 14:39:20,商业航天+卫星测量+CAE软件+客户资源,421092,21669394.32,3.893660997619098,较弱,2,良好,13.686399999999999,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
301279,金道科技,34.01,20.007057163,涨停,5.422,异常活跃,64.962,过高,共同富裕示范区;绿色电力;减速器;人形机器人;融资融券,机械设备-工程机械-工程机械Ⅲ,首板涨停,1,4,0,False,3334730600.0,小盘,22699025.1,8.686,温和,20.925, 10:05:24, 10:05:24,人形机器人+叉车变速箱+三季报增长,1988526,67629769.26,23.34762938656124,极强,0,极好,9.510919999999999,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
601933,永辉超市,5.23,10.105263158,涨停,0.802,偏低,-50.149,亏损,预制菜;冷链物流;IP经济(谷子经济);统一大市场;跨境电商;海峡两岸;福建自贸区;腾讯概念;股权转让(并购重组);沪股通;融资融券,商贸零售-零售-百货零售,3天3板,3,9,5,True,47462443000.0,大盘,791290662.0,3.005,温和,0.0, 09:25:03, 09:25:03,零售+胖东来调改+海峡两岸,222051559,1161329653.57,81.42858815579866,极强,0,极好,9.568211632232153,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
600280,中央商场,4.47,10.098522167,涨停,2.238,活跃,-70.655,亏损,物业管理,商贸零售-零售-百货零售,2天2板,2,1,1,True,5043656500.0,小盘,58918462.0,10.297,活跃,6.65, 09:31:26, 09:34:32,百货零售+中华老字号+罗森便利店,7745628,34622957.16,6.6669919699859745,一般,5,一般,9.346589999999999,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
002390,信邦制药,4.15,10.079575597,涨停,3.79,活跃,39.719,偏高,医药电商;流感;肝炎概念;民营医院;土地流转;医美概念;冷链物流;农业种植;养老概念;基因测序;医疗器械概念;乡村振兴;西部大开发;创投;牙科医疗;深股通;融资融券,医药生物-中药-中药Ⅲ,首板涨停,1,15,5,True,8000445700.0,小盘,135915377.6,7.643,温和,10.345, 11:28:45, 13:47:51,中药饮片+医药流通+农业种植,7641500,31712225.0,5.186124275595184,一般,5,一般,12.965203020151973,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
002285,世联行,3.17,10.069444444,涨停,0.956,偏低,-114.032,亏损,租售同权;特色小镇;物业管理;化债概念(AMC概念);新型城镇化;横琴新区;养老概念;互联网金融;国企改革;云计算;粤港澳大湾区;华为概念;深股通;融资融券,房地产-房地产-房地产服务,首板涨停,1,12,3,True,6263210600.0,小盘,135257468.0,9.414,温和,10.764, 13:17:24, 13:26:51,IDC中标+房地产服务+珠海国资,17183480,54471631.6,9.238384908977059,一般,1,良好,11.556931217451723,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
000936,华西股份,7.98,10.068965517,涨停,5.974,异常活跃,16.097,合理,创投;2025中报预增;国企改革;参股银行;参股券商;深股通;融资融券,基础化工-化学纤维-涤纶,首板涨停,1,5,2,True,7069380900.0,小盘,182243204.0,7.816,温和,10.759, 10:52:48, 10:52:48,间接投资沐曦+光通信+涤纶化纤+国企改革,7761430,61936211.4,11.209394283583407,较强,0,极好,11.89421709253564,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
000002,万科A,5.25,10.062893082,涨停,2.465,活跃,-1.677,亏损,租售同权;物业管理;装配式建筑;超级品牌;养老概念;证金持股;冰雪产业;冷链物流;体育产业;空间计算;智能物流;粤港澳大湾区;同花顺漂亮100;机器人概念;深股通;融资融券,房地产-房地产-住宅开发,首板涨停,1,13,4,True,51011098000.0,大盘,850623180.0,6.548,温和,11.53, 13:31:57, 14:05:00,万科境内债大涨+20亿元债券展期审议,34300927,180079866.75,5.391429779067222,一般,3,一般,13.285955937148398,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
000955,欣龙控股,7.22,10.06097561,涨停,1.504,正常,12661.222,严重高估,海南自贸区;自由贸易港;民营医院;三胎概念;创投;医疗器械概念;军民融合,纺织服饰-纺织制造-其他纺织,首板涨停,1,7,2,True,3884309300.0,小盘,83335696.0,14.723,活跃,10.213, 13:09:48, 13:09:48,业绩扭亏+海南自贸港+非织造新材料+土地重估,8922480,64420305.6,11.264382809037473,较强,0,极好,12.299685,E,59.0,11.0,59.54638117005233,"国企改革, 机器人概念, 一带一路, 物业管理, 新能源汽车",20251210,False
