code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
920092,汉鑫科技,39.75,29.986919555,涨停,8.062,异常活跃,-89.05,亏损,云计算;无人驾驶;信创;人工智能;融资融券;车联网(车路协同);华为概念;互联网金融;机器视觉;数据要素;工业互联网;华为盘古;碳中和;财税数字化;华为鲲鹏;物联网;算力租赁;新型工业化;智慧城市;无人机;数字孪生;机器人概念;数据安全;独角兽概念;智慧政务;AIGC概念;东数西算(算力);DeepSeek概念,计算机-IT服务-IT服务Ⅲ,首板涨停,1,27,8,True,1265485170.0,微盘,,21.595,激烈,25.245, 10:28:55, 10:37:22,智能驾驶+无人清扫+车路协同+智慧城市,838792,33341982.0,12.200616232996174,较强,1,良好,16.6819,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
920765,美之高,34.74,29.966329966,涨停,5.403,异常活跃,-516.624,亏损,融资融券;人民币贬值受益;跨境电商,轻工制造-家居用品-成品家居,首板涨停,1,2,1,True,1834518800.0,微盘,,14.531,活跃,28.956, 13:03:46, 13:03:46,拟设美国孙公司+跨境电商+金属置物架,955338,33188442.12,12.449611572713174,较强,0,极好,11.846820000000001,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
300552,万集科技,28.06,20.01710864,涨停,11.262,异常活跃,-38.619,亏损,车联网(车路协同);传感器;智能座舱;星闪概念;华为概念;数字孪生;机器视觉;数据要素;汽车电子;智慧城市;无人驾驶;机器人概念;人形机器人;ETC;京津冀一体化;深股通,计算机-计算机设备-其他计算机设备,首板涨停,1,15,5,True,3865613700.0,小盘,139305441.0,15.41,活跃,6.63, 09:30:51, 10:07:15,无人驾驶+激光雷达+人形机器人+增资扩股,2151313,60365842.78,10.133609942361762,较强,7,较差,14.08695,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
300516,久之洋,67.21,19.996429209,涨停,1.685,正常,417.241,严重高估,中船系;军工信息化;军民融合;商业航天;卫星导航;军工;量子科技;海工装备;无人机;低空经济;央企国企改革;无人驾驶;国企改革;传感器;专精特新;芯片概念;光纤概念;深股通,电子-其他电子-其他电子Ⅲ,首板涨停,1,17,6,True,12097800000.0,中盘,100995086.0,14.329,活跃,16.426, 13:40:54, 13:40:54,商业航天+星间通信+央企+中船系,3231650,217199196.5,12.529508307378249,较强,0,极好,15.235580065243262,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
601933,永辉超市,5.56,10.099009901,涨停,1.183,偏低,-53.313,亏损,福建自贸区;海峡两岸;IP经济(谷子经济);统一大市场;预制菜;冷链物流;跨境电商;腾讯概念;股权转让(并购重组);沪股通;融资融券,商贸零售-零售-百货零售,7天4板,1,9,2,True,50457206000.0,大盘,2914092040.0,14.696,活跃,10.297, 09:36:56, 10:07:17,零售+胖东来调改+海峡两岸,57121046,317593015.76,4.28287826651841,较弱,3,一般,11.803450153657185,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
002285,世联行,3.38,10.09771987,涨停,1.154,偏低,-121.586,亏损,租售同权;特色小镇;化债概念(AMC概念);物业管理;横琴新区;新型城镇化;养老概念;互联网金融;国企改革;云计算;粤港澳大湾区;华为概念;深股通;融资融券,房地产-房地产-房地产服务,首板涨停,1,12,3,True,6678123600.0,小盘,167394480.0,9.928,温和,10.749, 13:36:24, 13:36:24,房地产服务+IDC中标+珠海国资,33967380,114809744.4,17.31665198690644,较强,0,极好,12.337999605206381,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
002329,皇氏集团,4.58,10.096153846,涨停,0.436,极低,-58.063,亏损,乳业;啤酒概念;冷链物流;三胎概念;跨境电商;乡村振兴;文化传媒概念;生态农业;数字经济;智慧城市;一带一路;绿色电力;西部大开发;光伏概念;融资融券,食品饮料-饮料制造-乳品,2天2板,2,14,6,True,2978781300.0,微盘,65433585.0,6.786,温和,0.0, 09:25:00, 09:25:00,合作香园食品（旺旺供应商）+水牛奶+三胎概念,20352091,93212576.78,46.11652845969852,极强,0,极好,9.071781267573563,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
000890,法尔胜,7.11,10.061919505,涨停,0.652,极低,-98.264,亏损,污水处理;净水概念;光纤概念;独角兽概念,环保-环保设备-环保设备Ⅲ,4天4板,4,4,0,False,2982581300.0,微盘,47568925.0,5.299,温和,0.0, 09:25:00, 09:25:00,重组+环保+金属制品,46627575,331522058.25,209.76931148853754,极强,0,极好,6.15392904939723,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
000716,黑芝麻,6.68,10.049423394,涨停,3.392,活跃,553.128,严重高估,农业种植;网红经济;粮食概念;乡村振兴;跨境电商;PPP概念;养老概念;西部大开发;一带一路;储能;锂电池概念;新能源汽车;股权转让(并购重组);深股通;融资融券,食品饮料-食品加工制造-休闲食品,首板涨停,1,13,4,True,4935079400.0,小盘,316637971.0,10.835,活跃,9.885, 09:31:42, 09:37:18,广西国资拟入主+黑芝麻糊龙头+健康食品,10971900,73292292.0,13.707276542589572,较强,1,良好,14.645940271327063,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
603528,多伦科技,10.41,10.042283298,涨停,1.907,正常,-278.244,亏损,ChatGPT概念;在线教育;华为鲲鹏;鸿蒙概念;数据要素;信创;数据安全;智慧城市;职业教育;人工智能;物联网;车联网(车路协同);DeepSeek概念;华为昇腾;东数西算(算力);低空经济;无人驾驶;机器人概念;人形机器人;机器视觉;卫星导航;新能源汽车;专精特新;比亚迪概念;参股银行;芯片概念;充电桩;智能电网;储能;光伏概念;高压快充;沪股通,计算机-软件开发-垂直应用软件,首板涨停,1,31,11,True,7348732700.0,小盘,288184504.0,11.313,活跃,9.514, 09:34:56, 13:00:41,无人驾驶+人形机器人+智慧驾培+卫星导航,3228354,33607165.14,4.042326379708324,较弱,3,一般,15.215080310774981,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
002703,浙江世宝,13.15,10.041841004,涨停,1.998,正常,54.206,偏高,小米汽车;长安汽车概念;新能源汽车;共同富裕示范区;比亚迪概念;无人驾驶;小米概念;汽车电子;深股通;融资融券,汽车-汽车零部件-底盘与发动机系统,首板涨停,1,8,2,True,7706532200.0,小盘,175465640.0,2.966,低迷,0.0, 09:25:00, 09:25:00,L3自动驾驶+线控转向+智能转向,15362008,202010405.2,88.38700531035202,极强,0,极好,9.98531969541877,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
002300,太阳电缆,12.94,10.034013605,涨停,1.822,正常,82.464,过高,特高压;核电;海工装备;海峡两岸;风电;军工;充电桩;光伏概念;融资融券,电力设备-电网设备-线缆部件及其他,11天7板,3,8,2,True,9346176500.0,小盘,-33760730.0,31.914,异常,9.864, 09:30:09, 14:09:21,海底电缆+核电+福建算力+海峡两岸,7835084,101385986.96,3.3991000442247024,较弱,4,一般,12.932499999999997,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
601566,九牧王,15.03,10.029282577,涨停,0.503,极低,20.883,合理,福建自贸区;海峡两岸;网红经济;IP经济(谷子经济);2025中报预增;融资融券;沪股通,纺织服饰-服装家纺-服装,3天2板,1,5,0,False,8636796400.0,小盘,377807106.0,7.084,温和,12.079, 09:31:50, 09:31:50,海峡两岸+福建自贸区+男裤,7405747,111308377.41,18.192356423970963,较强,0,极好,6.539677994851754,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
001331,胜通能源,19.64,10.028011204,涨停,0.067,极低,93.648,过高,天然气,公用事业-燃气-燃气Ⅲ,3天3板,3,1,0,False,3297078300.0,小盘,6984887.4,0.242,低迷,0.0, 09:25:00, 09:25:00,控制权变更+七腾机器人+LNG,29663354,582588272.56,7289.26049156399,极强,0,极好,4.763245776241682,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
603863,松炀资源,20.52,10.026809651,涨停,2.443,活跃,-36.311,亏损,粤港澳大湾区,轻工制造-造纸-造纸Ⅲ,首板涨停,1,1,0,False,4199418000.0,小盘,55247929.0,6.64,温和,11.582, 14:19:57, 14:19:57,彩票业务+造纸+资产优化,6627000,135986040.0,48.77015246063339,极强,0,极好,8.778236033536096,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
603123,翠微股份,12.84,10.025706941,涨停,2.957,活跃,-24.723,亏损,腾讯概念;移动支付;阿里巴巴概念;数字经济;数据要素;数字货币;旅游概念;人工智能;跨境支付(CIPS);京津冀一体化;物业管理;无人驾驶;国企改革;芯片概念;汽车芯片;沪股通;融资融券,非银金融-多元金融-多元金融Ⅲ,首板涨停,1,15,5,True,8375223200.0,小盘,251277316.0,7.733,温和,10.883, 10:27:03, 10:29:03,数字支付+跨境支付+百货零售+北京国资,8218574,105526490.16,16.294376671603413,较强,1,良好,14.103574453776138,E,44.0,36.0,29.694973088304632,"无人驾驶, 国企改革, 车联网(车路协同), 芯片概念, 人工智能",20251216,False
