code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
920092,汉鑫科技,48.89,29.992023398032437,涨停,2.846,活跃,-109.526,亏损,专精特新;车联网(车路协同);财税数字化;融资融券;算力租赁;碳中和;独角兽概念;物联网;机器视觉;机器人概念;智慧政务;智慧城市;无人驾驶;无人机;新型工业化;数据要素;数据安全;数字孪生;工业互联网;华为鲲鹏;华为盘古;华为概念;信创;人工智能;互联网金融;云计算;DeepSeek概念;东数西算(算力);AIGC概念,计算机-IT服务-IT服务Ⅲ,首板涨停,1,28,7,True,1556467200.0,微盘,,25.419,激烈,29.992, 13:14:17, 13:14:17,无人清扫+车路协同+智慧城市,891958,43607826.62,11.022175758845187,较强,0,极好,16.958380000000002,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
920576,天力复合,87.77,29.991113744075832,涨停,1.765,正常,319.187,严重高估,西部大开发;融资融券;海工装备;核电;国企改革;商业航天;可控核聚变;卫星导航;专精特新,有色金属-金属新材料-其他金属新材料,首板涨停,1,8,4,True,9402594200.0,小盘,,13.453,活跃,32.879, 14:34:08, 14:36:35,商业航天+可控核聚变+陕西国资,293874,25793320.98,2.0391263801229,较弱,1,良好,13.980909999999998,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
920199,倍益康,58.44,29.982206405693944,涨停,1.224,正常,891.877,严重高估,鸿蒙概念;高压氧舱;西部大开发;脑机接口;融资融券;机器人概念;智能医疗;家用电器;医疗器械概念;体育产业;人民币贬值受益;人工智能;IP经济(谷子经济),家用电器-小家电-小家电Ⅲ,2天2板,2,12,6,True,2159917600.0,微盘,,9.27,温和,0.0, 09:25:02, 09:25:02,脑机接口+智能康复设备+境外收入过半,1397414,81664874.16,40.78776157582671,极强,0,极好,11.271386379233965,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
300269,联建光电,8.2,20.058565153733515,涨停,2.071,活跃,185.199,严重高估,小红书概念;体育产业;智慧城市;商业航天;柔性屏(折叠屏);元宇宙;MR(混合现实);军工;MiniLED;MicroLED概念;华为概念;人民币贬值受益,电子-光学光电子-LED,首板涨停,1,12,3,True,4310572700.0,小盘,197079317.0,29.848,激烈,17.716, 13:38:15, 13:38:15,商业航天+MicroLED+裸眼3D,15763935,129264267.0,10.04698085514538,较强,0,极好,16.071279143231042,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
300552,万集科技,37.66,20.012746972594,涨停,1.905,正常,-51.831,亏损,无人驾驶;车联网(车路协同);智能座舱;星闪概念;ETC;汽车电子;机器视觉;数据要素;智慧城市;数字孪生;华为概念;传感器;京津冀一体化;机器人概念;人形机器人;深股通,计算机-计算机设备-其他计算机设备,首板涨停,1,15,3,True,5188133000.0,小盘,217170699.0,28.467,激烈,18.324, 13:03:18, 13:03:18,智能驾驶+激光雷达+车路云,3389320,127641791.2,8.64241962046403,一般,0,极好,16.19536068281557,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
301016,雷尔伟,26.51,20.00905387052966,涨停,2.149,活跃,97.069,过高,高端装备;一带一路;无人驾驶;高铁;融资融券,机械设备-轨交设备-轨交设备Ⅲ,首板涨停,1,4,2,True,5491550700.0,小盘,51295229.0,6.97,温和,19.556, 10:31:24, 10:31:24,无人驾驶+轨道交通+中车订单,2854259,75666406.09,19.77009890801934,较强,0,极好,11.633400000000002,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
300399,天利科技,32.21,20.007451564828617,涨停,5.208,异常活跃,820.38,严重高估,互联网保险;互联网金融;信创;数据要素;阿里巴巴概念;百度概念;ChatGPT概念;5G;创投;国企改革;深股通,计算机-IT服务-IT服务Ⅲ,首板涨停,1,10,1,True,6364075200.0,小盘,309538446.0,19.262,活跃,21.461, 10:20:36, 10:20:36,互联网保险+AI智算+国企改革,2665277,85848572.17,7.003075199745572,一般,0,极好,13.524329182083498,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
688580,伟思医疗,69.7,20.006887052341607,涨停,3.75,活跃,49.012,偏高,脑机接口;专精特新;机器人概念;智能医疗;医疗器械概念;养老概念;医美概念;三胎概念;融资融券,医药生物-医疗器械-医疗设备,2天2板,2,8,5,True,6675258800.0,小盘,1496147.0,10.743,活跃,10.003, 09:51:45, 09:51:45,脑机接口+精神康复+三季报增长,224293,15633222.1,2.180019647031849,较弱,0,极好,14.063835,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
301293,三博脑科,84.94,20.005651313930482,涨停,0.323,极低,156.914,严重高估,脑机接口;智能医疗;民营医院;深股通;融资融券,医药生物-医疗服务-医院,2天2板,2,3,2,True,13670727000.0,中盘,141285521.0,2.213,低迷,0.0, 09:25:00, 09:25:00,脑机接口+神经专科+基金布局+新院区投运,8535004,724963239.76,239.66402685359049,极强,0,极好,6.5566400327261,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
688626,翔宇医疗,87.12,20.000000000000014,涨停,1.75,正常,237.7,严重高估,脑机接口;机器人概念;智能医疗;专精特新;人工智能;医疗器械概念;DeepSeek概念;养老概念;回购增持再贷款概念;沪股通;融资融券,医药生物-医疗器械-医疗设备,2天2板,2,9,7,True,13939200000.0,中盘,-24115071.0,5.395,温和,6.97, 09:31:36, 09:41:36,脑机接口+康复机器人+注册证密集获批,876527,76363032.24000001,10.15366252118853,较强,12,极差,11.04565,E,140.0,2.0,89.62754732439944,"机器人概念, 国企改革, 人工智能, 华为概念, 商业航天",20260106,False
