code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
600467,好当家,2.92,10.188679245,涨停,2.628,活跃,118.363,严重高估,预制菜;中韩自贸区;白酒概念;乡村振兴;流感;融资融券,农林牧渔-养殖业-水产养殖,首板涨停,1,5,1,True,4266103400.0,小盘,130606395.0,17.977,活跃,10.566, 13:05:14, 14:27:23,海参+水产养殖+预制菜+海洋经济,9939240,29022580.8,3.784224819940506,较弱,2,良好,11.786641767685632,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
000692,惠天热电,4.14,10.106382979,涨停,1.791,正常,-5.225,亏损,风电;充电桩,公用事业-电力-热力,首板涨停,1,2,2,True,2205928500.0,微盘,46401650.0,4.402,温和,2.394, 09:30:00, 09:30:00,供热+风电+减亏+沈阳国资,46562427,192768447.78,198.5369789747251,极强,0,极好,9.993343171325982,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
600172,黄河旋风,6.77,10.081300813,涨停,2.867,活跃,-14.008,亏损,培育钻石;物业管理;旅游概念;国企改革;第三代半导体;回购增持再贷款概念;沪股通;融资融券,机械设备-通用设备-磨具磨料,首板涨停,1,6,2,True,8640251400.0,小盘,537036010.0,19.999,活跃,8.455, 09:46:56, 13:08:14,培育钻石+超硬材料+散热材料+国资背景,10229328,69252550.56,4.00771950805933,较弱,1,良好,14.086464215779785,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
600281,华阳新材,6.56,10.067114094,涨停,6.662,异常活跃,36.741,偏高,金属回收;国企改革;可降解塑料;充电桩,有色金属-小金属-其他小金属,首板涨停,1,4,2,True,3374477300.0,小盘,177250138.0,11.411,活跃,9.732, 09:56:36, 10:15:51,山西国资+扭亏+PBAT+贵金属,4821190,31627006.4,8.213572546208,一般,4,一般,11.694967295290676,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
601399,国机重装,3.83,10.057471264,涨停,4.457,活跃,47.486,偏高,超超临界发电;可控核聚变;核电;抽水蓄能;海工装备;风电;央企国企改革;高端装备;水利;固废处理;一带一路;国企改革;氢能源;西部大开发;储能;工业母机;新型工业化;沪股通;融资融券,机械设备-专用设备-能源及重型设备,首板涨停,1,17,7,True,27627919000.0,中盘,371033550.0,6.198,温和,10.92, 14:05:00, 14:54:18,核电装备+可控核聚变+国企改革+海工装备,16612559,63626100.97,3.7154942297869433,较弱,1,良好,13.85142060868117,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
600151,航天机电,11.28,10.048780488,涨停,2.432,活跃,-49.17,亏损,军民融合;军工;新能源汽车;比亚迪概念;光伏概念;国企改革;绿色电力;人民币贬值受益;汽车热管理;央企国企改革;TOPCON电池;上海自贸区;融资融券;沪股通,电力设备-光伏设备-光伏电池组件,首板涨停,1,12,4,True,16178366000.0,中盘,287461290.0,17.449,活跃,15.122, 13:01:06, 14:21:12,航天+光伏组件+汽车热系统+央企,7670747,86526026.16,3.065155715765317,较弱,2,良好,15.181013091616713,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
600403,大有能源,9.2,10.04784689,涨停,2.244,活跃,-14.702,亏损,煤炭概念;国企改革;沪股通;融资融券,煤炭-煤炭开采加工-煤炭开采,首板涨停,1,2,1,True,21995474000.0,中盘,247480734.0,6.152,温和,13.158, 10:36:02, 14:17:53,煤炭开采+河南国资+战略重组,3097599,28497910.8,2.1058738194209625,较弱,5,一般,9.042021656507304,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
002702,海欣食品,9.64,10.0456621,涨停,1.28,正常,-142.559,亏损,人造肉;预制菜;海峡两岸;福建自贸区,食品饮料-食品加工制造-预加工食品,6天6板,6,4,2,True,4422289800.0,小盘,93441345.0,34.646,异常,7.306, 09:25:00, 14:11:09,海峡两岸+山姆渠道+火锅丸滑+常温新品,9978391,96191689.24,6.278189400355108,一般,4,一般,11.116948324255004,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
002686,亿利达,8.11,10.040705563,涨停,9.769,异常活跃,95.694,过高,化债概念(AMC概念);水利;国企改革;海工装备;长安汽车概念;专精特新;军工;阿里巴巴概念;新能源汽车;高压快充;数据中心;汽车电子,机械设备-通用设备-制冷空调设备,2天2板,2,12,6,True,4239361500.0,小盘,-139020507.0,24.943,激烈,8.684, 09:30:12, 13:06:24,回购+中央空调风机+浙江国资+新材料,4924877,39940752.47,3.777171647809315,较弱,14,极差,14.43436,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
600408,安泰集团,5.59,10.039370079,涨停,1.572,正常,-27.085,亏损,煤炭概念;煤化工概念;碳中和;氢能源,煤炭-煤炭开采加工-焦炭加工,2天2板,2,4,1,True,5628012000.0,小盘,7982019.0,26.582,激烈,11.417, 10:36:26, 10:36:26,焦炭+型钢+减亏+循环经济,11408700,63774633.0,4.262968355006951,较弱,0,极好,11.545765,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
600707,彩虹股份,6.36,10.034602076,涨停,10.47,异常活跃,45.122,偏高,国企改革;西部大开发;人民币贬值受益;OLED;融资融券;沪股通,电子-光学光电子-面板,首板涨停,1,4,1,True,22817579000.0,中盘,350809665.0,4.91,温和,10.554, 10:45:05, 11:15:59,G8.5+基板玻璃+液晶面板+国企改革,10122042,64376187.12,5.745619752262074,一般,1,良好,9.700331003726763,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
002769,普路通,12.94,10.034013605,涨停,0.724,极低,100.663,严重高估,钠离子电池;碳交易;绿色电力;跨境电商;国企改革;粤港澳大湾区;虚拟电厂;储能;信创,交通运输-物流-物流Ⅲ,首板涨停,1,9,3,True,4826752400.0,小盘,71743345.0,5.813,温和,7.568, 09:30:57, 09:34:12,三季报扭亏+算力+存储+国企,7193051,93078079.94,33.17223874545355,极强,4,一般,9.00979139700703,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
002632,道明光学,16.56,10.033222591,涨停,6.082,异常活跃,43.208,偏高,石墨烯;固态电池;锂电池概念;消费电子概念;AI手机;新能源汽车;光伏概念;安防;液冷服务器;中俄贸易概念;华为概念;虚拟现实;共同富裕示范区;元宇宙;深股通,基础化工-塑料制品-膜材料,5天5板,5,14,2,True,9636032300.0,小盘,-48963910.0,33.117,异常,9.037, 09:30:18, 14:55:45,石墨烯散热膜+反光材料+铝塑膜,1329000,22008240.0,0.6896551008375391,极弱,10,较差,13.629625,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
600255,鑫科材料,3.95,10.027855153,涨停,8.98,异常活跃,273.421,严重高估,铜缆高速连接;消费电子概念;回购增持再贷款概念;国企改革;金属铜;沪股通;融资融券,有色金属-金属新材料-其他金属新材料,首板涨停,1,5,2,True,7134280500.0,小盘,383125136.0,14.615,活跃,11.142, 09:51:35, 14:37:08,铜缆高速连接+铜合金板带+国企,4248731,16782487.45,1.6095517065063447,较弱,4,一般,13.16909624956193,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
002300,太阳电缆,8.56,10.025706941,涨停,1.189,偏低,54.551,偏高,特高压;海峡两岸;核电;充电桩;风电;光伏概念;海工装备;军工;融资融券,电力设备-电网设备-线缆部件及其他,2天2板,2,8,6,True,6182633000.0,小盘,101105777.6,5.464,温和,3.213, 09:30:06, 09:30:06,福建算力政策+海底电缆+海峡两岸+军工,25194359,215663713.04,63.84011979898834,极强,0,极好,11.053890859833759,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
000993,闽东电力,13.94,10.023677979,涨停,1.239,正常,31.606,偏高,海峡两岸;绿色电力;污水处理;参股银行;碳中和;碳交易;智能电网;航运概念;风电;国企改革;创投;深股通;融资融券,公用事业-电力-水电,首板涨停,1,11,4,True,6130081200.0,小盘,155297439.0,7.264,温和,9.629, 09:38:15, 09:38:15,风电+光伏+国企改革+海峡两岸,6423100,89538014.0,20.10853871085455,极强,0,极好,11.840664239061791,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
002836,新宏泽,15.15,10.021786492,涨停,1.517,正常,65.018,过高,烟草,轻工制造-包装印刷-包装,首板涨停,1,1,0,False,3490560000.0,小盘,20131089.5,5.861,温和,10.893, 11:11:18, 11:11:18,烟标+客户拓展+产线升级+三季报营收增长,5865659,88864733.85,43.439309143010206,极强,0,极好,7.446184134077132,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
002631,德尔未来,5.71,10.019267823,涨停,4.178,活跃,-48.157,亏损,石墨烯;C2M概念;长三角一体化;智能家居;核污染防治;工业互联网;柔性屏(折叠屏);融资融券,轻工制造-家居用品-瓷砖地板,首板涨停,1,7,0,False,4531298100.0,小盘,69386819.2,5.057,温和,10.597, 09:33:42, 09:36:42,石墨烯+家居+C2M,12119100,69200061.0,30.196542513199198,极强,1,良好,8.637165,E,54.0,14.0,48.65166382618601,"国企改革, 新能源汽车, 海峡两岸, 储能, 一带一路",20251203,False
