code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
920680,广道退,2.22,29.824561403508785,涨停,1.639,正常,-3.605,亏损,,计算机-软件开发-垂直应用软件,3天3板,3,0,0,False,104103224.0,微盘,,59.283,异常,37.427, 14:48:04, 14:49:58,退市整理期+异常波动+大数据,500428,1110950.16,1.8001210517269872,较弱,1,良好,10.08775,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
300291,百纳千成,6.4,20.0750469043152,涨停,0.466,极低,-66.941,亏损,短剧游戏;文化传媒概念;网络游戏;IP经济(谷子经济);旅游概念;网红经济;快手概念;虚拟数字人;腾讯概念;百度概念;人工智能;华为概念;深股通,传媒-影视院线-影视院线Ⅲ,首板涨停,1,12,2,True,5956855300.0,小盘,32893280.0,0.849,低迷,0.0, 09:25:00, 09:25:00,拟收购众联世纪100%股份+重组复牌,25189425,161212320.0,318.6971580395692,极强,0,极好,6.135280000000001,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
301181,标榜股份,46.37,20.005175983436843,涨停,2.472,活跃,44.425,偏高,汽车热管理;低空经济;长安汽车概念;飞行汽车(eVTOL);燃料电池;新能源汽车;比亚迪概念;宁德时代概念;融资融券,汽车-汽车零部件-底盘与发动机系统,首板涨停,1,8,3,True,4181703300.0,小盘,51806333.0,9.953,温和,19.514, 10:25:42, 10:25:42,飞行汽车+新能源客户+汽车尼龙管路,1108551,51403509.87,12.350157480937792,较强,0,极好,13.93966,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
301117,佳缘科技,59.21,20.00405350628293,涨停,0.988,偏低,-599.67,亏损,DRG/DIP;卫星导航;商业航天;军工信息化;华为昇腾;东数西算(算力);智慧政务;军民融合;汽车芯片;网络安全;数据安全;安防;数据中心;军工;AI智能体;华为概念;人工智能;芯片概念;数字经济;区块链;智能医疗;移动支付;DeepSeek概念;西部大开发;融资融券,计算机-计算机设备-安防设备,首板涨停,1,24,6,True,4704227800.0,小盘,321847984.0,21.238,激烈,10.357, 09:32:09, 11:18:00,商业航天+网络安全+AI医疗+军工,1675339,99196822.19,9.928577892482162,一般,1,良好,14.537752731049897,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
301246,宏源药业,26.88,20.000000000000004,涨停,1.722,正常,-7329.97,亏损,氟化工概念;钠离子电池;磷化工;固态电池;锂电池概念;比亚迪概念;猴痘概念;合成生物;仿制药一致性评价;流感;深股通;融资融券,医药生物-化学制药-原料药,首板涨停,1,10,3,True,4301949100.0,小盘,245226549.0,29.791,激烈,12.813, 10:33:06, 10:33:06,固态电池+锂电材料+甲硝唑龙头,1508825,40557216.0,3.1645542407627554,较弱,0,极好,15.194465200514099,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
301292,海科新源,72.0,20.0,涨停,2.327,活跃,-93.976,亏损,钠离子电池;固态电池;锂电池概念;比亚迪概念;新能源汽车;专精特新;深股通;融资融券,电力设备-电池-电池化学品,首板涨停,1,6,5,True,6124942600.0,小盘,379767770.0,48.682,异常,20.0, 11:01:18, 14:45:24,电解液溶剂+新签大单+固态电池+满产满销,595300,42861600.0,1.437482571761361,较弱,2,良好,15.324798514054834,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
300819,聚杰微纤,34.57,19.99305796598404,涨停,2.797,活跃,73.701,过高,体育产业;人民币贬值受益;机器人概念;氢能源;固态电池,纺织服饰-纺织制造-其他纺织,首板涨停,1,5,2,True,4658731000.0,小盘,69123577.0,10.679,活跃,19.993, 09:56:12, 09:56:12,机器人+固态电池+超细纤维+外销,1949300,67387301.0,13.545224288707217,较强,0,极好,12.54938,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
688158,优刻得,29.71,19.9919224555735,涨停,5.436,异常活跃,-121.877,亏损,华为昇腾;智谱AI;云游戏;数据安全;云计算;信创;智慧政务;东数西算(算力);算力租赁;AI智能体;财税数字化;数据要素;华为概念;数字乡村;智能医疗;脑机接口;中国AI 50;人工智能;DeepSeek概念;智慧城市;低空经济;商业航天;数据中心;数字经济;机器人概念;无人驾驶;工业互联网;专精特新;液冷服务器;融资融券,计算机-IT服务-IT服务Ⅲ,首板涨停,1,29,6,True,12046629800.0,中盘,461675300.0,24.629,激烈,20.073, 10:42:22, 13:41:07,太空算力+智谱+机器人+云计算,1876849,55761183.79,1.879378775388187,较弱,3,一般,16.465894651190524,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
600708,光明地产,3.58,10.153846153846157,涨停,3.607,活跃,-8.639,亏损,特色小镇;租售同权;土地流转;物业管理;上海国企改革;新型城镇化;统一大市场;乡村振兴;冷链物流;国企改革;沪股通;融资融券,房地产-房地产-住宅开发,首板涨停,1,10,1,True,7966494400.0,小盘,52256980.8,2.78,低迷,10.769, 11:00:00, 11:00:00,土地收储+上海国资+保障房,16130898,57748614.84,26.075797103895127,极强,0,极好,9.907725,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
002506,协鑫集成,2.93,10.150375939849624,涨停,2.885,活跃,-23.159,亏损,钙钛矿电池;HJT电池;TOPCON电池;BC电池;光伏建筑一体化;光伏概念;碳中和;储能;碳交易;华为数字能源;雄安新区;长三角一体化;钒电池;华为概念;区块链;蚂蚁集团概念;深股通;融资融券,电力设备-光伏设备-光伏电池组件,首板涨停,1,16,3,True,17124184000.0,中盘,496818576.0,7.658,温和,8.271, 09:54:42, 09:54:42,光伏组件+TOPCon+光储一体化,39918043,116959865.99,8.918750865917547,一般,0,极好,13.941116213104188,E,91.0,3.0,69.62656306531534,"商业航天, 国企改革, 锂电池概念, 一带一路, 军工",20251226,False
