code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
301123,奕东电子,52.78,20.009095043201466,涨停,2.266,活跃,323.837,严重高估,共封装光学(CPO);铜缆高速连接;PCB概念;液冷服务器;汽车电子;消费电子概念;小米概念;新型烟草(电子烟);比亚迪概念;宁德时代概念;新能源汽车;储能;锂电池概念;深股通;融资融券,电子-消费电子-消费电子零部件及组装,首板涨停,1,13,7,True,8710897500.0,小盘,203777208.0,18.132,活跃,15.871, 09:45:15, 13:09:51,液冷+AI服务器+CPO+FPC,2556700,134942626.0,8.543538395631291,一般,1,良好,15.819686916903617,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
300551,古鳌科技,16.8,20.000000000000004,涨停,2.197,活跃,-26.085,亏损,存储芯片;芯片概念;数字货币;专精特新;互联网金融;虚拟数字人;绿色电力,计算机-计算机设备-其他计算机设备,首板涨停,1,7,2,True,5696424000.0,小盘,113176549.0,14.931,活跃,23.5, 14:11:03, 14:11:03,实控人变更+数字货币+存储芯片+金融设备,8791825,147702660.0,17.365408835230532,较强,0,极好,13.817697849750257,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
301205,联特科技,174,20.0,涨停,1.167,偏低,206.998,严重高估,共封装光学(CPO);5G;芯片概念;数据中心;人民币贬值受益;深股通;融资融券,通信-通信设备-通信网络设备及器件,首板涨停,1,5,4,True,11824740700.0,中盘,325878690.0,30.144,异常,22.062, 13:12:42, 13:39:39,CPO+800G、1.6T高速光模块+外销,467811,81399114.0,2.2836039577958123,较弱,17,极差,12.30442821624644,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
688228,开普云,223.2,19.999999999999996,涨停,1.507,正常,-3125.324,亏损,存储芯片;华为昇腾;卫星导航;东数西算(算力);语音技术;华为概念;虚拟现实;专精特新;华为鲲鹏;信创;数据安全;AI语料;多模态AI;Sora概念(文生视频);财税数字化;云计算;ChatGPT概念;虚拟电厂;智慧政务;AI智能体;元宇宙;人工智能;数据要素;AIGC概念;DeepSeek概念;虚拟数字人;知识产权保护;文化传媒概念;股权转让(并购重组);融资融券,计算机-IT服务-IT服务Ⅲ,首板涨停,1,29,3,True,15077330000.0,中盘,48144520.0,5.293,温和,20.532, 13:46:13, 13:46:13,拟并购金泰克+AI一体机+存储芯片,252717,56406434.4,7.0685304850777895,一般,0,极好,13.505209999999998,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
002491,通鼎互联,6.22,10.088495575221229,涨停,1.934,正常,-87.645,亏损,网络安全;数据安全;数字水印;独角兽概念;5G;光纤概念;数据中心;专精特新;长三角一体化;储能;固态电池;深股通;融资融券,通信-通信设备-通信线缆及配套,首板涨停,1,11,5,True,7317636400.0,小盘,182395813.0,7.716,温和,10.797, 09:39:30, 09:41:51,光通信设备+通信线缆+固态电池+储能消防,10285700,63977054.0,11.331302761058312,较强,3,一般,13.155850958076691,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
002969,嘉美包装,5.02,10.087719298245615,涨停,0.063,极低,91.861,过高,啤酒概念;海峡两岸,轻工制造-包装印刷-包装,首板涨停,1,2,0,False,4765587400.0,小盘,16864650.0,0.516,低迷,0.0, 09:25:00, 09:25:00,控制权变更+三片罐龙头+海峡两岸,94073908,472251018.16,1919.0563538995189,极强,0,极好,2.9824038702803515,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
002044,美年健康,5.47,10.06036217303823,涨停,3.022,活跃,309.647,严重高估,AIGC概念;AI智能体;区块链;数据要素;家庭医生;阿里巴巴概念;人工智能;牙科医疗;智能医疗;华为概念;基因测序;养老概念;阿尔茨海默概念;中国AI 50;2025三季报预增;深股通;融资融券,医药生物-医疗服务-医院,首板涨停,1,15,2,True,21192025000.0,中盘,519580904.0,6.43,温和,9.658, 09:39:57, 13:17:39,AI健管+家庭医生+体检龙头,22039271,120554812.37,8.847114595159063,一般,2,良好,12.429023423169015,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
002910,庄园牧场,11.28,10.048780487804873,涨停,2.348,活跃,-34.15,亏损,乳业;生态农业;宠物经济;网红经济;乡村振兴;国企改革;西部大开发,食品饮料-饮料制造-乳品,首板涨停,1,7,3,True,1929578800.0,微盘,37177786.5,10.173,活跃,12.976, 10:07:15, 10:08:18,乳业+宠物经济+甘肃国资,2343400,26433552.0,13.466180802296822,较强,2,良好,13.537590464463754,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
600234,科新发展,13.81,10.039840637450196,涨停,1.82,正常,87.45,过高,物业管理;文化传媒概念;抖音概念(字节概念);摘帽,建筑装饰-建筑装饰-装饰园林,首板涨停,1,4,0,False,3625414600.0,小盘,19707887.1,3.409,温和,10.837, 10:31:50, 10:31:50,三季报增长+建筑工程+物业管理+抖音概念,1535791,21209273.71,17.16327355320512,较强,0,极好,7.799605,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
002703,浙江世宝,14.47,10.038022813688215,涨停,14.641,异常活跃,59.647,偏高,小米汽车;长安汽车概念;新能源汽车;共同富裕示范区;比亚迪概念;无人驾驶;小米概念;汽车电子;深股通;融资融券,汽车-汽车零部件-底盘与发动机系统,2天2板,2,8,3,True,8480115600.0,小盘,76363350.0,25.667,激烈,6.616, 09:31:15, 13:18:03,L3自动驾驶+线控转向+智能转向,7574686,109605706.42,5.0356877196390455,一般,3,一般,14.190339999999999,E,57.0,25.0,59.67938766385361,"新能源汽车, 储能, 芯片概念, 国企改革, 5G",20251217,False
