code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
688622,禾信仪器,117.6,20,涨停,1.882,正常,-171.696,亏损,PM2.5;量子科技;粤港澳大湾区;医疗器械概念;专精特新;碳中和;食品安全;沪股通;融资融券,机械设备-通用设备-仪器仪表,首板涨停,1,7,0,False,8286745300.0,小盘,30847286.0,6.227,温和,17.959, 13:05:22, 13:05:22,量子计算+并购+质谱仪+极低温设备,225409,26508098.4,5.136994340188083,一般,0,极好,9.004439999999999,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
688227,品高股份,49.02,20,涨停,0.418,极低,-126.575,亏损,华为欧拉;算力租赁;智慧政务;信创;东数西算(算力);云计算;AI智能体;区块链;数据要素;互联网金融;数字经济;人工智能;DeepSeek概念;华为概念;军工;芯片概念;融资融券,计算机-IT服务-IT服务Ⅲ,首板涨停,1,16,8,True,5541969600.0,小盘,32270748.6,2.458,低迷,0.0, 09:25:04, 09:25:04,拟增资江原+AI一体机+云计算+军工,4910469,240711190.38,176.70072598709956,极强,0,极好,9.265858147820104,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
301171,易点天下,39.97,19.993995797,涨停,2.995,活跃,69.487,过高,Sora概念(文生视频);快手概念;智谱AI;华为盘古;小红书概念;ChatGPT概念;多模态AI;拼多多概念;AIGC概念;抖音概念(字节概念);虚拟数字人;云计算;阿里巴巴概念;AI智能体;短剧游戏;百度概念;腾讯概念;数据要素;移动支付;文化传媒概念;独角兽概念;DeepSeek概念;跨境支付(CIPS);人工智能;华为概念;小米概念;跨境电商;人民币贬值受益;西部大开发;深股通;融资融券,传媒-文化传媒-广告营销,首板涨停,1,29,13,True,15275161000.0,中盘,647314000.0,38.147,异常,14.32, 13:14:03, 14:51:36,AIGC+出海营销+AI漫剧+华为概念,3077100,122991687.0,2.1107134398002865,较弱,3,一般,16.785614601957374,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
000892,欢瑞世纪,7.32,10.07518797,涨停,0.549,极低,-153.735,亏损,短剧游戏;文化传媒概念;IP经济(谷子经济);虚拟数字人;AIGC概念;人工智能;西部大开发,传媒-影视院线-影视院线Ⅲ,首板涨停,1,7,4,True,5203322800.0,小盘,174119063.0,4.436,温和,2.556, 09:30:00, 09:30:00,短剧+AIGC+互动影游+三季报增长,16742600,122555832.0,53.10020234568763,极强,0,极好,8.435440598566458,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
002264,新华都,8.11,10.040705563,涨停,0.834,偏低,24.606,合理,赛马概念;小红书概念;快手概念;网红经济;海峡两岸;福建自贸区;体育产业;虚拟数字人;拼多多概念;抖音概念(字节概念);跨境电商;数字经济;数据要素;AIGC概念;阿里巴巴概念;人工智能;AI智能体;DeepSeek概念,传媒-文化传媒-广告营销,首板涨停,1,18,10,True,5310288600.0,小盘,222416372.0,8.21,温和,10.719, 09:31:48, 09:33:45,互联网营销+即时零售+跨境电商+AI电商+海峡两岸,13247500,107437225.0,24.641834951472745,极强,1,良好,11.8228637954882,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
605339,南侨食品,20.96,10.026246719,涨停,0.635,极低,231.421,严重高估,乳业;海峡两岸;沪股通,食品饮料-食品加工制造-休闲食品,3天2板,1,2,1,True,8893131300.0,小盘,81396012.0,1.921,低迷,11.444, 09:32:22, 09:32:22,海峡两岸+烘焙油脂+预制烘焙,9001198,188665110.08,110.43540725918011,极强,0,极好,6.611899138692154,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
603898,好莱客,15.37,10.021474588,涨停,3.045,活跃,114.462,严重高估,IP经济(谷子经济);智能家居,轻工制造-家居用品-定制家居,2天2板,2,2,1,True,4785373600.0,小盘,2223095.0,8.828,温和,10.022, 13:14:55, 14:56:46,智能家居+定制家居+工程渠道优化,73300,1126621.0,0.2666880405185361,极弱,1,良好,10.344909999999999,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
002811,郑中设计,14.61,10.015060241,涨停,1.259,正常,24.908,合理,装配式建筑;IP经济(谷子经济);一带一路;数字经济;人工智能;DeepSeek概念;AIGC概念;云计算,建筑装饰-建筑装饰-工程咨询服务,首板涨停,1,8,6,True,4136277600.0,小盘,80522859.6,3.962,温和,8.283, 09:31:00, 09:31:00,AIGC概念+IP潮玩+三季报增长+室内设计,3764850,55004458.5,33.56570523464878,极强,0,极好,10.489764999999998,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
000859,国风新材,8.68,10.012674271,涨停,8.233,异常活跃,-88.909,亏损,光刻胶;国企改革;芯片概念;柔性屏(折叠屏);装配式建筑;新能源汽车;深股通;融资融券,基础化工-塑料制品-膜材料,3天3板,3,6,1,True,7776631400.0,小盘,101988800.0,35.342,异常,16.984, 11:02:03, 14:35:03,光刻胶+膜材料+国企改革,5194283,45086376.44,1.6404471550877746,较弱,3,一般,12.35,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
000017,深中华A,9.23,10.011918951,涨停,0.319,极低,154.212,严重高估,黄金概念;锂电池概念;两轮车;2025中报预增;粤港澳大湾区;智能穿戴,纺织服饰-服装家纺-饰品,3天3板,3,6,0,False,4068786600.0,小盘,31864471.0,2.304,低迷,0.0, 09:25:00, 09:25:00,珠宝黄金+锂电池+三季报增长,19577628,180701506.44,192.79239356629571,极强,0,极好,4.481227555815575,D,33.0,99.0,12.509657201235427,"人工智能, DeepSeek概念, 华为概念, 国企改革, 数字经济",20251121,False
