上证指数涨跌幅,深证成指涨跌幅,创业板指涨跌幅,A股总成交额,上涨家数,下跌家数,平盘家数,涨停家数,跌停家数
0.0514,0.0571,0.3133,28814.852,2172,3190,97.0,97,7
