上证指数涨跌幅,深证成指涨跌幅,创业板指涨跌幅,A股总成交额,上涨家数,下跌家数,平盘家数,涨停家数,跌停家数
1.4975,1.4023,0.7509,28322.098,4107,1222,129.0,140,2
