日期,权重,均值(%),上涨占比,最差(%)
20251118,"{'tech': 0.3, 'money': 0.35, 'concept': 0.25, 'board': 0.1}",10.00086753625,0.4,9.964726631
20251118,"{'tech': 0.25, 'money': 0.45, 'concept': 0.2, 'board': 0.1}",10.00086753625,0.4,9.964726631
20251118,"{'tech': 0.4, 'money': 0.3, 'concept': 0.2, 'board': 0.1}",10.00086753625,0.4,9.964726631
